,Filename,Intersection Found,,,,,,,,
371,Sample_Capstone_Output_Data_371.txt,Yes,,,,,,,1.34E-12,1.02E-12
372,Sample_Capstone_Output_Data_372.txt,Yes,,,,,,,1.34E-12,1.01E-12
373,Sample_Capstone_Output_Data_373.txt,No,,,,,,,1.34E-12,1.01E-12
374,Sample_Capstone_Output_Data_374.txt,No,,,,,,,1.34E-12,1.01E-12
375,Sample_Capstone_Output_Data_375.txt,Yes,,,,,,,1.34E-12,1.00E-12
376,Sample_Capstone_Output_Data_376.txt,Yes,,,,,,,1.34E-12,9.98E-13
377,Sample_Capstone_Output_Data_377.txt,No,,,,,,,1.34E-12,9.95E-13
378,Sample_Capstone_Output_Data_378.txt,No,,,,,,,1.34E-12,9.91E-13
379,Sample_Capstone_Output_Data_379.txt,Yes,,,,,,,1.34E-12,9.87E-13
380,Sample_Capstone_Output_Data_380.txt,Yes,,,,,,,1.34E-12,9.83E-13
381,Sample_Capstone_Output_Data_381.txt,No,,,,,,,1.34E-12,9.79E-13
382,Sample_Capstone_Output_Data_382.txt,No,,,,,,,1.34E-12,9.76E-13
383,Sample_Capstone_Output_Data_383.txt,Yes,,,,,,,1.34E-12,9.72E-13
384,Sample_Capstone_Output_Data_384.txt,Yes,,,,,,,1.34E-12,9.68E-13
385,Sample_Capstone_Output_Data_385.txt,No,,,,,,,1.34E-12,9.65E-13
386,Sample_Capstone_Output_Data_386.txt,No,,,,,,,1.34E-12,9.61E-13
387,Sample_Capstone_Output_Data_387.txt,Yes,,,,,,,1.34E-12,9.58E-13
388,Sample_Capstone_Output_Data_388.txt,Yes,,,,,,,1.34E-12,9.54E-13
389,Sample_Capstone_Output_Data_389.txt,No,,,,,,,1.34E-12,9.50E-13
390,Sample_Capstone_Output_Data_390.txt,No,,,,,,,1.34E-12,9.47E-13
391,Sample_Capstone_Output_Data_391.txt,Yes,,,,,,,1.34E-12,9.44E-13
392,Sample_Capstone_Output_Data_392.txt,Yes,,,,,,,1.34E-12,9.40E-13
393,Sample_Capstone_Output_Data_393.txt,No,,,,,,,1.34E-12,9.37E-13
394,Sample_Capstone_Output_Data_394.txt,No,,,,,,,1.34E-12,9.33E-13
395,Sample_Capstone_Output_Data_395.txt,Yes,,,,,,,1.34E-12,9.30E-13
396,Sample_Capstone_Output_Data_396.txt,Yes,,,,,,,1.34E-12,9.27E-13
397,Sample_Capstone_Output_Data_397.txt,No,,,,,,,1.33E-12,9.24E-13
398,Sample_Capstone_Output_Data_398.txt,No,,,,,,,1.33E-12,9.21E-13
399,Sample_Capstone_Output_Data_399.txt,Yes,,,,,,,1.33E-12,9.18E-13
400,Sample_Capstone_Output_Data_400.txt,Yes,,,,,,,1.33E-12,9.15E-13
401,Sample_Capstone_Output_Data_401.txt,No,,,,,,,1.33E-12,9.12E-13
402,Sample_Capstone_Output_Data_402.txt,No,,,,,,,1.33E-12,9.09E-13
403,Sample_Capstone_Output_Data_403.txt,Yes,,,,,,,1.33E-12,9.06E-13
404,Sample_Capstone_Output_Data_404.txt,Yes,,,,,,,1.32E-12,9.03E-13
405,Sample_Capstone_Output_Data_405.txt,No,,,,,,,1.32E-12,9.01E-13
406,Sample_Capstone_Output_Data_406.txt,No,,,,,,,1.32E-12,8.98E-13
407,Sample_Capstone_Output_Data_407.txt,Yes,,,,,,,1.32E-12,8.96E-13
408,Sample_Capstone_Output_Data_408.txt,Yes,,,,,,,1.32E-12,8.93E-13
409,Sample_Capstone_Output_Data_409.txt,No,,,,,,,1.32E-12,8.91E-13
410,Sample_Capstone_Output_Data_410.txt,No,,,,,,,1.31E-12,8.88E-13
411,Sample_Capstone_Output_Data_411.txt,Yes,,,,,,,1.31E-12,8.86E-13
412,Sample_Capstone_Output_Data_412.txt,Yes,,,,,,,1.31E-12,8.84E-13
413,Sample_Capstone_Output_Data_413.txt,No,,,,,,,1.31E-12,8.82E-13
414,Sample_Capstone_Output_Data_414.txt,No,,,,,,,1.30E-12,8.80E-13
415,Sample_Capstone_Output_Data_415.txt,Yes,,,,,,,1.30E-12,8.78E-13
416,Sample_Capstone_Output_Data_416.txt,Yes,,,,,,,1.30E-12,8.76E-13
417,Sample_Capstone_Output_Data_417.txt,No,,,,,,,1.30E-12,8.74E-13
418,Sample_Capstone_Output_Data_418.txt,No,,,,,,,1.29E-12,8.73E-13
419,Sample_Capstone_Output_Data_419.txt,Yes,,,,,,,1.29E-12,8.71E-13
420,Sample_Capstone_Output_Data_420.txt,Yes,,,,,,,1.29E-12,8.69E-13
421,Sample_Capstone_Output_Data_421.txt,No,,,,,,,1.29E-12,8.68E-13
422,Sample_Capstone_Output_Data_422.txt,Yes,,,,,,,1.28E-12,8.67E-13
423,Sample_Capstone_Output_Data_423.txt,Yes,,,,,,,1.28E-12,8.65E-13
424,Sample_Capstone_Output_Data_424.txt,Yes,,,,,,,1.28E-12,8.64E-13
425,Sample_Capstone_Output_Data_425.txt,No,,,,,,,1.28E-12,8.63E-13
426,Sample_Capstone_Output_Data_426.txt,Yes,,,,,,,1.27E-12,8.62E-13
427,Sample_Capstone_Output_Data_427.txt,Yes,,,,,,,1.27E-12,8.61E-13
428,Sample_Capstone_Output_Data_428.txt,Yes,,,,,,,1.27E-12,8.60E-13
429,Sample_Capstone_Output_Data_429.txt,No,,,,,,,1.26E-12,8.59E-13
430,Sample_Capstone_Output_Data_430.txt,Yes,,,,,,,1.26E-12,8.59E-13
431,Sample_Capstone_Output_Data_431.txt,Yes,,,,,,,1.26E-12,8.58E-13
432,Sample_Capstone_Output_Data_432.txt,Yes,,,,,,,1.25E-12,8.58E-13
433,Sample_Capstone_Output_Data_433.txt,No,,,,,,,1.25E-12,8.57E-13
434,Sample_Capstone_Output_Data_434.txt,Yes,,,,,,,1.25E-12,8.57E-13
435,Sample_Capstone_Output_Data_435.txt,Yes,,,,,,,1.24E-12,8.57E-13
436,Sample_Capstone_Output_Data_436.txt,Yes,,,,,,,1.24E-12,8.57E-13
437,Sample_Capstone_Output_Data_437.txt,No,,,,,,,1.24E-12,8.57E-13
438,Sample_Capstone_Output_Data_438.txt,Yes,,,,,,,1.24E-12,8.57E-13
439,Sample_Capstone_Output_Data_439.txt,Yes,,,,,,,1.23E-12,8.57E-13
440,Sample_Capstone_Output_Data_440.txt,Yes,,,,,,,1.23E-12,8.57E-13
441,Sample_Capstone_Output_Data_441.txt,No,,,,,,,1.23E-12,8.58E-13
442,Sample_Capstone_Output_Data_442.txt,Yes,,,,,,,1.22E-12,8.58E-13
443,Sample_Capstone_Output_Data_443.txt,Yes,,,,,,,1.22E-12,8.59E-13
444,Sample_Capstone_Output_Data_444.txt,Yes,,,,,,,1.22E-12,8.59E-13
445,Sample_Capstone_Output_Data_445.txt,No,,,,,,,1.21E-12,8.60E-13
446,Sample_Capstone_Output_Data_446.txt,Yes,,,,,,,1.21E-12,8.61E-13
447,Sample_Capstone_Output_Data_447.txt,Yes,,,,,,,1.20E-12,8.62E-13
448,Sample_Capstone_Output_Data_448.txt,Yes,,,,,,,1.20E-12,8.63E-13
449,Sample_Capstone_Output_Data_449.txt,No,,,,,,,1.20E-12,8.64E-13
450,Sample_Capstone_Output_Data_450.txt,Yes,,,,,,,1.19E-12,8.65E-13
451,Sample_Capstone_Output_Data_451.txt,Yes,,,,,,,1.19E-12,8.66E-13
452,Sample_Capstone_Output_Data_452.txt,Yes,,,,,,,1.19E-12,8.67E-13
453,Sample_Capstone_Output_Data_453.txt,No,,,,,,,1.18E-12,8.69E-13
454,Sample_Capstone_Output_Data_454.txt,Yes,,,,,,,1.18E-12,8.70E-13
455,Sample_Capstone_Output_Data_455.txt,Yes,,,,,,,1.18E-12,8.72E-13
456,Sample_Capstone_Output_Data_456.txt,Yes,,,,,,,1.17E-12,8.74E-13
457,Sample_Capstone_Output_Data_457.txt,No,,,,,,,1.17E-12,8.76E-13
458,Sample_Capstone_Output_Data_458.txt,Yes,,,,,,,1.17E-12,8.78E-13
459,Sample_Capstone_Output_Data_459.txt,Yes,,,,,,,1.16E-12,8.80E-13
460,Sample_Capstone_Output_Data_460.txt,Yes,,,,,,,1.16E-12,8.82E-13
461,Sample_Capstone_Output_Data_461.txt,No,,,,,,,1.16E-12,8.84E-13
462,Sample_Capstone_Output_Data_462.txt,Yes,,,,,,,1.15E-12,8.86E-13
463,Sample_Capstone_Output_Data_463.txt,Yes,,,,,,,1.15E-12,8.88E-13
464,Sample_Capstone_Output_Data_464.txt,Yes,,,,,,,1.14E-12,8.91E-13
465,Sample_Capstone_Output_Data_465.txt,No,,,,,,,1.14E-12,8.93E-13
466,Sample_Capstone_Output_Data_466.txt,Yes,,,,,,,1.14E-12,8.96E-13
467,Sample_Capstone_Output_Data_467.txt,Yes,,,,,,,1.13E-12,8.99E-13
468,Sample_Capstone_Output_Data_468.txt,Yes,,,,,,,1.13E-12,9.01E-13
469,Sample_Capstone_Output_Data_469.txt,No,,,,,,,1.13E-12,9.04E-13
470,Sample_Capstone_Output_Data_470.txt,Yes,,,,,,,1.12E-12,9.07E-13
471,Sample_Capstone_Output_Data_471.txt,Yes,,,,,,,1.12E-12,9.10E-13
472,Sample_Capstone_Output_Data_472.txt,Yes,,,,,,,1.12E-12,9.13E-13
473,Sample_Capstone_Output_Data_473.txt,No,,,,,,,1.11E-12,9.16E-13
474,Sample_Capstone_Output_Data_474.txt,Yes,,,,,,,1.11E-12,9.20E-13
475,Sample_Capstone_Output_Data_475.txt,Yes,,,,,,,1.11E-12,9.23E-13
476,Sample_Capstone_Output_Data_476.txt,Yes,,,,,,,1.10E-12,9.26E-13
477,Sample_Capstone_Output_Data_477.txt,No,,,,,,,1.10E-12,9.30E-13
478,Sample_Capstone_Output_Data_478.txt,Yes,,,,,,,1.09E-12,9.34E-13
479,Sample_Capstone_Output_Data_479.txt,Yes,,,,,,,1.09E-12,9.37E-13
480,Sample_Capstone_Output_Data_480.txt,Yes,,,,,,,1.09E-12,9.41E-13
481,Sample_Capstone_Output_Data_481.txt,No,,,,,,,1.08E-12,9.45E-13
482,Sample_Capstone_Output_Data_482.txt,Yes,,,,,,,1.08E-12,9.49E-13
483,Sample_Capstone_Output_Data_483.txt,Yes,,,,,,,1.08E-12,9.52E-13
484,Sample_Capstone_Output_Data_484.txt,Yes,,,,,,,1.07E-12,9.57E-13
485,Sample_Capstone_Output_Data_485.txt,No,,,,,,,1.07E-12,9.61E-13
486,Sample_Capstone_Output_Data_486.txt,Yes,,,,,,,1.07E-12,9.65E-13
487,Sample_Capstone_Output_Data_487.txt,Yes,,,,,,,1.06E-12,9.69E-13
488,Sample_Capstone_Output_Data_488.txt,Yes,,,,,,,1.06E-12,9.73E-13
489,Sample_Capstone_Output_Data_489.txt,No,,,,,,,1.06E-12,9.78E-13
490,Sample_Capstone_Output_Data_490.txt,Yes,,,,,,,1.05E-12,9.82E-13
491,Sample_Capstone_Output_Data_491.txt,Yes,,,,,,,1.05E-12,9.87E-13
492,Sample_Capstone_Output_Data_492.txt,Yes,,,,,,,1.05E-12,9.91E-13
493,Sample_Capstone_Output_Data_493.txt,No,,,,,,,1.04E-12,9.96E-13
494,Sample_Capstone_Output_Data_494.txt,Yes,,,,,,,1.04E-12,1.00E-12
495,Sample_Capstone_Output_Data_495.txt,Yes,,,,,,,1.04E-12,1.01E-12
496,Sample_Capstone_Output_Data_496.txt,Yes,,,,,,,1.03E-12,1.01E-12
497,Sample_Capstone_Output_Data_497.txt,No,,,,,,,1.03E-12,1.02E-12
498,Sample_Capstone_Output_Data_498.txt,Yes,,,,,,,1.03E-12,1.02E-12
499,Sample_Capstone_Output_Data_499.txt,Yes,,,,,,,1.02E-12,1.03E-12
500,Sample_Capstone_Output_Data_500.txt,Yes,,,,,,,1.02E-12,1.03E-12
501,Sample_Capstone_Output_Data_501.txt,No,,,,,,,1.02E-12,1.04E-12
502,Sample_Capstone_Output_Data_502.txt,Yes,,,,,,,1.01E-12,1.04E-12
503,Sample_Capstone_Output_Data_503.txt,Yes,,,,,,,1.01E-12,1.05E-12
504,Sample_Capstone_Output_Data_504.txt,Yes,,,,,,,1.01E-12,1.05E-12
505,Sample_Capstone_Output_Data_505.txt,Yes,,,,,,,1.00E-12,1.06E-12
506,Sample_Capstone_Output_Data_506.txt,No,,,,,,,1.00E-12,1.06E-12
507,Sample_Capstone_Output_Data_507.txt,No,,,,,,,9.97E-13,1.07E-12
508,Sample_Capstone_Output_Data_508.txt,No,,,,,,,9.94E-13,1.07E-12
509,Sample_Capstone_Output_Data_509.txt,Yes,,,,,,,9.91E-13,1.08E-12
510,Sample_Capstone_Output_Data_510.txt,No,,,,,,,9.88E-13,1.09E-12
511,Sample_Capstone_Output_Data_511.txt,No,,,,,,,9.85E-13,1.09E-12
512,Sample_Capstone_Output_Data_512.txt,No,,,,,,,9.81E-13,1.10E-12
513,Sample_Capstone_Output_Data_513.txt,Yes,,,,,,,,
514,Sample_Capstone_Output_Data_514.txt,No,,,,,,,,
515,Sample_Capstone_Output_Data_515.txt,No,,,,,,,,
516,Sample_Capstone_Output_Data_516.txt,No,,,,,,,,
517,Sample_Capstone_Output_Data_517.txt,Yes,,,,,,,,
518,Sample_Capstone_Output_Data_518.txt,No,,,,,,,,
519,Sample_Capstone_Output_Data_519.txt,No,,,,,,,,
520,Sample_Capstone_Output_Data_520.txt,No,,,,,,,,
521,Sample_Capstone_Output_Data_521.txt,Yes,,,,,,,,
522,Sample_Capstone_Output_Data_522.txt,No,,,,,,,,
523,Sample_Capstone_Output_Data_523.txt,No,,,,,,,,
524,Sample_Capstone_Output_Data_524.txt,No,,,,,,,,
525,Sample_Capstone_Output_Data_525.txt,Yes,,,,,,,,
526,Sample_Capstone_Output_Data_526.txt,Yes,,,,,,,,
527,Sample_Capstone_Output_Data_527.txt,No,,,,,,,,
528,Sample_Capstone_Output_Data_528.txt,No,,,,,,,,
529,Sample_Capstone_Output_Data_529.txt,Yes,,,,,,,,
530,Sample_Capstone_Output_Data_530.txt,Yes,,,,,,,,
531,Sample_Capstone_Output_Data_531.txt,No,,,,,,,,
532,Sample_Capstone_Output_Data_532.txt,No,,,,,,,,
533,Sample_Capstone_Output_Data_533.txt,Yes,,,,,,,,
534,Sample_Capstone_Output_Data_534.txt,No,,,,,,,,
535,Sample_Capstone_Output_Data_535.txt,No,,,,,,,,
536,Sample_Capstone_Output_Data_536.txt,No,,,,,,,,
537,Sample_Capstone_Output_Data_537.txt,Yes,,,,,,,,
538,Sample_Capstone_Output_Data_538.txt,No,,,,,,,,
539,Sample_Capstone_Output_Data_539.txt,No,,,,,,,,
540,Sample_Capstone_Output_Data_540.txt,No,,,,,,,,
541,Sample_Capstone_Output_Data_541.txt,Yes,,,,,,,,
542,Sample_Capstone_Output_Data_542.txt,No,,,,,,,,
543,Sample_Capstone_Output_Data_543.txt,No,,,,,,,,
544,Sample_Capstone_Output_Data_544.txt,No,,,,,,,,
545,Sample_Capstone_Output_Data_545.txt,Yes,,,,,,,,
546,Sample_Capstone_Output_Data_546.txt,No,,,,,,,,
547,Sample_Capstone_Output_Data_547.txt,No,,,,,,,,
548,Sample_Capstone_Output_Data_548.txt,No,,,,,,,,
549,Sample_Capstone_Output_Data_549.txt,Yes,,,,,,,,
550,Sample_Capstone_Output_Data_550.txt,No,,,,,,,,
551,Sample_Capstone_Output_Data_551.txt,No,,,,,,,,
552,Sample_Capstone_Output_Data_552.txt,No,,,,,,,,
553,Sample_Capstone_Output_Data_553.txt,Yes,,,,,,,,
554,Sample_Capstone_Output_Data_554.txt,Yes,,,,,,,,
555,Sample_Capstone_Output_Data_555.txt,No,,,,,,,,
556,Sample_Capstone_Output_Data_556.txt,No,,,,,,,,
557,Sample_Capstone_Output_Data_557.txt,Yes,,,,,,,,
558,Sample_Capstone_Output_Data_558.txt,Yes,,,,,,,,
559,Sample_Capstone_Output_Data_559.txt,No,,,,,,,,
560,Sample_Capstone_Output_Data_560.txt,No,,,,,,,,
561,Sample_Capstone_Output_Data_561.txt,Yes,,,,,,,,
562,Sample_Capstone_Output_Data_562.txt,No,,,,,,,,
563,Sample_Capstone_Output_Data_563.txt,No,,,,,,,,
564,Sample_Capstone_Output_Data_564.txt,No,,,,,,,,
565,Sample_Capstone_Output_Data_565.txt,Yes,,,,,,,,
566,Sample_Capstone_Output_Data_566.txt,No,,,,,,,,
567,Sample_Capstone_Output_Data_567.txt,No,,,,,,,,
568,Sample_Capstone_Output_Data_568.txt,No,,,,,,,,
569,Sample_Capstone_Output_Data_569.txt,Yes,,,,,,,,
570,Sample_Capstone_Output_Data_570.txt,No,,,,,,,,
571,Sample_Capstone_Output_Data_571.txt,No,,,,,,,,
572,Sample_Capstone_Output_Data_572.txt,No,,,,,,,,
573,Sample_Capstone_Output_Data_573.txt,Yes,,,,,,,,
574,Sample_Capstone_Output_Data_574.txt,No,,,,,,,,
575,Sample_Capstone_Output_Data_575.txt,No,,,,,,,,
576,Sample_Capstone_Output_Data_576.txt,No,,,,,,,,
577,Sample_Capstone_Output_Data_577.txt,Yes,,,,,,,,
578,Sample_Capstone_Output_Data_578.txt,No,,,,,,,,
579,Sample_Capstone_Output_Data_579.txt,No,,,,,,,,
580,Sample_Capstone_Output_Data_580.txt,No,,,,,,,,
581,Sample_Capstone_Output_Data_581.txt,Yes,,,,,,,,
582,Sample_Capstone_Output_Data_582.txt,Yes,,,,,,,,
583,Sample_Capstone_Output_Data_583.txt,No,,,,,,,,
584,Sample_Capstone_Output_Data_584.txt,No,,,,,,,,
585,Sample_Capstone_Output_Data_585.txt,Yes,,,,,,,,
586,Sample_Capstone_Output_Data_586.txt,Yes,,,,,,,,
587,Sample_Capstone_Output_Data_587.txt,No,,,,,,,,
588,Sample_Capstone_Output_Data_588.txt,No,,,,,,,,
589,Sample_Capstone_Output_Data_589.txt,Yes,,,,,,,,
590,Sample_Capstone_Output_Data_590.txt,No,,,,,,,,
591,Sample_Capstone_Output_Data_591.txt,No,,,,,,,,
592,Sample_Capstone_Output_Data_592.txt,Yes,,,,,,,,
593,Sample_Capstone_Output_Data_593.txt,Yes,,,,,,,,
594,Sample_Capstone_Output_Data_594.txt,No,,,,,,,,
595,Sample_Capstone_Output_Data_595.txt,No,,,,,,,,
596,Sample_Capstone_Output_Data_596.txt,Yes,,,,,,,,
597,Sample_Capstone_Output_Data_597.txt,Yes,,,,,,,,
598,Sample_Capstone_Output_Data_598.txt,No,,,,,,,,
599,Sample_Capstone_Output_Data_599.txt,No,,,,,,,,
600,Sample_Capstone_Output_Data_600.txt,Yes,,,,,,,,
601,Sample_Capstone_Output_Data_601.txt,Yes,,,,,,,,
602,Sample_Capstone_Output_Data_602.txt,No,,,,,,,,
603,Sample_Capstone_Output_Data_603.txt,No,,,,,,,,
604,Sample_Capstone_Output_Data_604.txt,No,,,,,,,,
605,Sample_Capstone_Output_Data_605.txt,Yes,,,,,,,,
606,Sample_Capstone_Output_Data_606.txt,No,,,,,,,,
607,Sample_Capstone_Output_Data_607.txt,No,,,,,,,,
608,Sample_Capstone_Output_Data_608.txt,No,,,,,,,,
609,Sample_Capstone_Output_Data_609.txt,Yes,,,,,,,,
610,Sample_Capstone_Output_Data_610.txt,No,,,,,,,,
611,Sample_Capstone_Output_Data_611.txt,No,,,,,,,,
612,Sample_Capstone_Output_Data_612.txt,No,,,,,,,,
613,Sample_Capstone_Output_Data_613.txt,Yes,,,,,,,,
614,Sample_Capstone_Output_Data_614.txt,No,,,,,,,,
615,Sample_Capstone_Output_Data_615.txt,No,,,,,,,,
616,Sample_Capstone_Output_Data_616.txt,No,,,,,,,,
617,Sample_Capstone_Output_Data_617.txt,Yes,,,,,,,,
618,Sample_Capstone_Output_Data_618.txt,No,,,,,,,,
619,Sample_Capstone_Output_Data_619.txt,No,,,,,,,,
620,Sample_Capstone_Output_Data_620.txt,Yes,,,,,,,,
621,Sample_Capstone_Output_Data_621.txt,Yes,,,,,,,,
622,Sample_Capstone_Output_Data_622.txt,No,,,,,,,,
623,Sample_Capstone_Output_Data_623.txt,No,,,,,,,,
624,Sample_Capstone_Output_Data_624.txt,Yes,,,,,,,,
625,Sample_Capstone_Output_Data_625.txt,Yes,,,,,,,,
626,Sample_Capstone_Output_Data_626.txt,No,,,,,,,,
627,Sample_Capstone_Output_Data_627.txt,No,,,,,,,,
628,Sample_Capstone_Output_Data_628.txt,Yes,,,,,,,,
629,Sample_Capstone_Output_Data_629.txt,Yes,,,,,,,,
630,Sample_Capstone_Output_Data_630.txt,No,,,,,,,,
631,Sample_Capstone_Output_Data_631.txt,No,,,,,,,,
632,Sample_Capstone_Output_Data_632.txt,No,,,,,,,,
633,Sample_Capstone_Output_Data_633.txt,Yes,,,,,,,,
634,Sample_Capstone_Output_Data_634.txt,No,,,,,,,,
635,Sample_Capstone_Output_Data_635.txt,No,,,,,,,,
636,Sample_Capstone_Output_Data_636.txt,No,,,,,,,,
637,Sample_Capstone_Output_Data_637.txt,Yes,,,,,,,,
638,Sample_Capstone_Output_Data_638.txt,No,,,,,,,,
639,Sample_Capstone_Output_Data_639.txt,No,,,,,,,,
640,Sample_Capstone_Output_Data_640.txt,No,,,,,,,,
641,Sample_Capstone_Output_Data_641.txt,Yes,,,,,,,,
642,Sample_Capstone_Output_Data_642.txt,No,,,,,,,,
643,Sample_Capstone_Output_Data_643.txt,No,,,,,,,,
644,Sample_Capstone_Output_Data_644.txt,No,,,,,,,,
645,Sample_Capstone_Output_Data_645.txt,Yes,,,,,,,,
646,Sample_Capstone_Output_Data_646.txt,No,,,,,,,,
647,Sample_Capstone_Output_Data_647.txt,No,,,,,,,,
648,Sample_Capstone_Output_Data_648.txt,Yes,,,,,,,,
649,Sample_Capstone_Output_Data_649.txt,Yes,,,,,,,,
650,Sample_Capstone_Output_Data_650.txt,No,,,,,,,,
651,Sample_Capstone_Output_Data_651.txt,No,,,,,,,,
652,Sample_Capstone_Output_Data_652.txt,Yes,,,,,,,,
653,Sample_Capstone_Output_Data_653.txt,Yes,,,,,,,,
654,Sample_Capstone_Output_Data_654.txt,No,,,,,,,,
655,Sample_Capstone_Output_Data_655.txt,No,,,,,,,,
656,Sample_Capstone_Output_Data_656.txt,Yes,,,,,,,,
657,Sample_Capstone_Output_Data_657.txt,Yes,,,,,,,,
658,Sample_Capstone_Output_Data_658.txt,No,,,,,,,,
659,Sample_Capstone_Output_Data_659.txt,No,,,,,,,,
660,Sample_Capstone_Output_Data_660.txt,No,,,,,,,,
661,Sample_Capstone_Output_Data_661.txt,Yes,,,,,,,,
662,Sample_Capstone_Output_Data_662.txt,No,,,,,,,,
663,Sample_Capstone_Output_Data_663.txt,No,,,,,,,,
664,Sample_Capstone_Output_Data_664.txt,No,,,,,,,,
665,Sample_Capstone_Output_Data_665.txt,Yes,,,,,,,,
666,Sample_Capstone_Output_Data_666.txt,No,,,,,,,,
667,Sample_Capstone_Output_Data_667.txt,No,,,,,,,,
668,Sample_Capstone_Output_Data_668.txt,No,,,,,,,,
669,Sample_Capstone_Output_Data_669.txt,Yes,,,,,,,,
670,Sample_Capstone_Output_Data_670.txt,No,,,,,,,,
671,Sample_Capstone_Output_Data_671.txt,No,,,,,,,,
672,Sample_Capstone_Output_Data_672.txt,No,,,,,,,,
673,Sample_Capstone_Output_Data_673.txt,Yes,,,,,,,,
674,Sample_Capstone_Output_Data_674.txt,Yes,,,,,,,,
675,Sample_Capstone_Output_Data_675.txt,Yes,,,,,,,,
676,Sample_Capstone_Output_Data_676.txt,Yes,,,,,,,,
677,Sample_Capstone_Output_Data_677.txt,Yes,,,,,,,,
678,Sample_Capstone_Output_Data_678.txt,Yes,,,,,,,,
679,Sample_Capstone_Output_Data_679.txt,Yes,,,,,,,,
680,Sample_Capstone_Output_Data_680.txt,Yes,,,,,,,,
681,Sample_Capstone_Output_Data_681.txt,Yes,,,,,,,,
682,Sample_Capstone_Output_Data_682.txt,Yes,,,,,,,,
683,Sample_Capstone_Output_Data_683.txt,Yes,,,,,,,,
684,Sample_Capstone_Output_Data_684.txt,Yes,,,,,,,,
685,Sample_Capstone_Output_Data_685.txt,Yes,,,,,,,,
686,Sample_Capstone_Output_Data_686.txt,No,,,,,,,,
687,Sample_Capstone_Output_Data_687.txt,Yes,,,,,,,,
688,Sample_Capstone_Output_Data_688.txt,Yes,,,,,,,,
689,Sample_Capstone_Output_Data_689.txt,Yes,,,,,,,,
690,Sample_Capstone_Output_Data_690.txt,No,,,,,,,,
691,Sample_Capstone_Output_Data_691.txt,Yes,,,,,,,,
692,Sample_Capstone_Output_Data_692.txt,Yes,,,,,,,,
693,Sample_Capstone_Output_Data_693.txt,Yes,,,,,,,,
694,Sample_Capstone_Output_Data_694.txt,No,,,,,,,,
695,Sample_Capstone_Output_Data_695.txt,Yes,,,,,,,,
696,Sample_Capstone_Output_Data_696.txt,Yes,,,,,,,,
697,Sample_Capstone_Output_Data_697.txt,Yes,,,,,,,,
698,Sample_Capstone_Output_Data_698.txt,Yes,,,,,,,,
699,Sample_Capstone_Output_Data_699.txt,Yes,,,,,,,,
700,Sample_Capstone_Output_Data_700.txt,Yes,,,,,,,,
701,Sample_Capstone_Output_Data_701.txt,Yes,,,,,,,,
702,Sample_Capstone_Output_Data_702.txt,Yes,,,,,,,,
703,Sample_Capstone_Output_Data_703.txt,Yes,,,,,,,,
704,Sample_Capstone_Output_Data_704.txt,Yes,,,,,,,,
705,Sample_Capstone_Output_Data_705.txt,Yes,,,,,,,,
706,Sample_Capstone_Output_Data_706.txt,Yes,,,,,,,,
707,Sample_Capstone_Output_Data_707.txt,Yes,,,,,,,,
708,Sample_Capstone_Output_Data_708.txt,Yes,,,,,,,,
709,Sample_Capstone_Output_Data_709.txt,Yes,,,,,,,,
710,Sample_Capstone_Output_Data_710.txt,Yes,,,,,,,,
711,Sample_Capstone_Output_Data_711.txt,Yes,,,,,,,,
712,Sample_Capstone_Output_Data_712.txt,Yes,,,,,,,,
713,Sample_Capstone_Output_Data_713.txt,Yes,,,,,,,,
714,Sample_Capstone_Output_Data_714.txt,No,,,,,,,,
715,Sample_Capstone_Output_Data_715.txt,Yes,,,,,,,,
716,Sample_Capstone_Output_Data_716.txt,Yes,,,,,,,,
717,Sample_Capstone_Output_Data_717.txt,Yes,,,,,,,,
718,Sample_Capstone_Output_Data_718.txt,No,,,,,,,,
719,Sample_Capstone_Output_Data_719.txt,Yes,,,,,,,,
720,Sample_Capstone_Output_Data_720.txt,Yes,,,,,,,,
721,Sample_Capstone_Output_Data_721.txt,Yes,,,,,,,,
722,Sample_Capstone_Output_Data_722.txt,No,,,,,,,,
723,Sample_Capstone_Output_Data_723.txt,Yes,,,,,,,,
724,Sample_Capstone_Output_Data_724.txt,Yes,,,,,,,,
725,Sample_Capstone_Output_Data_725.txt,Yes,,,,,,,,
726,Sample_Capstone_Output_Data_726.txt,Yes,,,,,,,,
727,Sample_Capstone_Output_Data_727.txt,Yes,,,,,,,,
728,Sample_Capstone_Output_Data_728.txt,Yes,,,,,,,,
729,Sample_Capstone_Output_Data_729.txt,Yes,,,,,,,,
730,Sample_Capstone_Output_Data_730.txt,Yes,,,,,,,,
731,Sample_Capstone_Output_Data_731.txt,Yes,,,,,,,,
732,Sample_Capstone_Output_Data_732.txt,Yes,,,,,,,,
733,Sample_Capstone_Output_Data_733.txt,Yes,,,,,,,,
734,Sample_Capstone_Output_Data_734.txt,Yes,,,,,,,,
735,Sample_Capstone_Output_Data_735.txt,Yes,,,,,,,,
736,Sample_Capstone_Output_Data_736.txt,Yes,,,,,,,,
737,Sample_Capstone_Output_Data_737.txt,Yes,,,,,,,,
738,Sample_Capstone_Output_Data_738.txt,Yes,,,,,,,,
739,Sample_Capstone_Output_Data_739.txt,Yes,,,,,,,,
740,Sample_Capstone_Output_Data_740.txt,Yes,,,,,,,,
